franchise.id,season,game.number,win.loss
CHA,1993,2,L
CHA,1993,3,W
CHA,1993,4,L
CHA,1993,5,L
CHA,1993,6,L
CHA,1993,7,W
CHA,1993,8,W
CHA,1993,9,W
CHA,1993,10,W
CHA,1993,11,W
CHA,1993,12,L
CHA,1993,13,L
CHA,1993,14,L
CHA,1993,15,W
CHA,1993,16,W
CHA,1993,17,L
CHA,1993,18,L
CHA,1993,19,W
CHA,1993,20,W
CHA,1993,21,L
CHA,1993,22,L
CHA,1993,23,W
CHA,1993,24,W
CHA,1993,25,W
CHA,1993,26,L
CHA,1993,27,L
CHA,1993,28,W
CHA,1993,29,L
CHA,1993,30,W
CHA,1993,31,W
CHA,1993,32,L
CHA,1993,33,L
CHA,1993,34,L
CHA,1993,35,L
CHA,1993,36,W
CHA,1993,37,L
CHA,1993,38,W
CHA,1993,39,L
CHA,1993,40,W
CHA,1993,41,W
CHA,1993,42,W
CHA,1993,43,W
CHA,1993,44,L
CHA,1993,45,W
CHA,1993,46,W
CHA,1993,47,W
CHA,1993,48,L
CHA,1993,49,L
CHA,1993,50,W
CHA,1993,51,W
CHA,1993,52,L
CHA,1993,53,L
CHA,1993,54,W
CHA,1993,55,L
CHA,1993,56,W
CHA,1993,57,W
CHA,1993,58,W
CHA,1993,59,L
CHA,1993,60,L
CHA,1993,61,W
CHA,1993,62,L
CHA,1993,63,W
CHA,1993,64,L
CHA,1993,65,W
CHA,1993,66,L
CHA,1993,67,L
CHA,1993,68,L
CHA,1993,69,L
CHA,1993,70,L
CHA,1993,71,W
CHA,1993,72,W
CHA,1993,73,L
CHA,1993,74,W
CHA,1993,75,L
CHA,1993,76,W
CHA,1993,77,L
CHA,1993,78,W
CHA,1993,79,W
CHA,1993,80,W
CHA,1993,81,W
CHA,1993,82,W
CHA,1992,1,L
CHA,1992,2,L
CHA,1992,3,L
CHA,1992,4,W
CHA,1992,5,L
CHA,1992,6,L
CHA,1992,7,L
CHA,1992,8,L
CHA,1992,9,L
CHA,1992,10,W
CHA,1992,11,L
CHA,1992,12,W
CHA,1992,13,W
CHA,1992,14,L
CHA,1992,15,L
CHA,1992,16,L
CHA,1992,17,L
CHA,1992,18,L
CHA,1992,19,W
CHA,1992,20,L
CHA,1992,21,W
CHA,1992,22,L
CHA,1992,23,L
CHA,1992,24,W
CHA,1992,25,L
CHA,1992,26,L
CHA,1992,27,L
CHA,1992,28,L
CHA,1992,29,W
CHA,1992,30,L
CHA,1992,31,L
CHA,1992,32,L
CHA,1992,33,W
CHA,1992,34,W
CHA,1992,35,L
CHA,1992,36,W
CHA,1992,37,L
CHA,1992,38,L
CHA,1992,39,L
CHA,1992,40,L
CHA,1992,41,L
CHA,1992,42,W
CHA,1992,43,L
CHA,1992,44,L
CHA,1992,45,L
CHA,1992,46,W
CHA,1992,47,W
CHA,1992,48,W
CHA,1992,49,L
CHA,1992,50,W
CHA,1992,51,L
CHA,1992,52,W
CHA,1992,53,L
CHA,1992,54,W
CHA,1992,55,W
CHA,1992,56,W
CHA,1992,57,W
CHA,1992,58,W
CHA,1992,59,L
CHA,1992,60,W
CHA,1992,61,W
CHA,1992,62,L
CHA,1992,63,W
CHA,1992,64,W
CHA,1992,65,L
CHA,1992,66,W
CHA,1992,67,L
CHA,1992,68,W
CHA,1992,69,L
CHA,1992,70,L
CHA,1992,71,W
CHA,1992,72,L
CHA,1992,73,L
CHA,1992,74,W
CHA,1992,75,L
CHA,1992,76,L
CHA,1992,77,L
CHA,1992,78,L
CHA,1992,79,L
CHA,1992,80,W
CHA,1992,81,L
CHA,1992,82,L
CHA,1991,1,L
CHA,1991,2,W
CHA,1991,3,W
CHA,1991,4,L
CHA,1991,5,L
CHA,1991,6,L
CHA,1991,7,W
CHA,1991,8,L
CHA,1991,9,W
CHA,1991,10,W
CHA,1991,11,L
CHA,1991,12,W
CHA,1991,13,L
CHA,1991,14,W
CHA,1991,15,W
CHA,1991,16,L
CHA,1991,17,L
CHA,1991,18,L
CHA,1991,19,L
CHA,1991,20,L
CHA,1991,21,L
CHA,1991,22,L
CHA,1991,23,L
CHA,1991,24,L
CHA,1991,25,L
CHA,1991,26,L
CHA,1991,27,W
CHA,1991,28,L
CHA,1991,29,L
CHA,1991,30,W
CHA,1991,31,L
CHA,1991,32,W
CHA,1991,33,L
CHA,1991,34,L
CHA,1991,35,L
CHA,1991,36,W
CHA,1991,37,L
CHA,1991,38,L
CHA,1991,39,L
CHA,1991,40,W
CHA,1991,41,L
CHA,1991,42,L
CHA,1991,43,W
CHA,1991,44,L
CHA,1991,45,L
CHA,1991,46,L
CHA,1991,47,L
CHA,1991,48,W
CHA,1991,49,L
CHA,1991,50,L
CHA,1991,51,L
CHA,1991,52,W
CHA,1991,53,L
CHA,1991,54,L
CHA,1991,55,W
CHA,1991,56,L
CHA,1991,57,L
CHA,1991,58,L
CHA,1991,59,L
CHA,1991,60,W
CHA,1991,61,L
CHA,1991,62,L
CHA,1991,63,L
CHA,1991,64,W
CHA,1991,65,L
CHA,1991,66,L
CHA,1991,67,L
CHA,1991,68,L
CHA,1991,69,W
CHA,1991,70,W
CHA,1991,71,L
CHA,1991,72,W
CHA,1991,73,L
CHA,1991,74,W
CHA,1991,75,L
CHA,1991,76,L
CHA,1991,77,L
CHA,1991,78,W
CHA,1991,79,W
CHA,1991,80,W
CHA,1991,81,L
CHA,1991,82,L
CHA,1990,1,L
CHA,1990,2,L
CHA,1990,3,L
CHA,1990,4,L
CHA,1990,5,L
CHA,1990,6,W
CHA,1990,7,L
CHA,1990,8,W
CHA,1990,9,L
CHA,1990,10,L
CHA,1990,11,W
CHA,1990,12,L
CHA,1990,13,L
CHA,1990,14,L
CHA,1990,15,L
CHA,1990,16,L
CHA,1990,17,L
CHA,1990,18,L
CHA,1990,19,L
CHA,1990,20,L
CHA,1990,21,L
CHA,1990,22,W
CHA,1990,23,L
CHA,1990,24,L
CHA,1990,25,W
CHA,1990,26,W
CHA,1990,27,L
CHA,1990,28,W
CHA,1990,29,L
CHA,1990,30,L
CHA,1990,31,L
CHA,1990,32,L
CHA,1990,33,L
CHA,1990,34,L
CHA,1990,35,W
CHA,1990,36,L
CHA,1990,37,L
CHA,1990,38,L
CHA,1990,39,L
CHA,1990,40,L
CHA,1990,41,L
CHA,1990,42,L
CHA,1990,43,L
CHA,1990,44,L
CHA,1990,45,L
CHA,1990,46,L
CHA,1990,47,L
CHA,1990,48,W
CHA,1990,49,L
CHA,1990,50,L
CHA,1990,51,L
CHA,1990,52,L
CHA,1990,53,L
CHA,1990,54,W
CHA,1990,55,L
CHA,1990,56,L
CHA,1990,57,L
CHA,1990,58,L
CHA,1990,59,L
CHA,1990,60,L
CHA,1990,61,L
CHA,1990,62,L
CHA,1990,63,W
CHA,1990,64,L
CHA,1990,65,W
CHA,1990,66,W
CHA,1990,67,L
CHA,1990,68,W
CHA,1990,69,L
CHA,1990,70,L
CHA,1990,71,W
CHA,1990,72,L
CHA,1990,73,W
CHA,1990,74,W
CHA,1990,75,W
CHA,1990,76,L
CHA,1990,77,L
CHA,1990,78,L
CHA,1990,79,L
CHA,1990,80,W
CHA,1990,81,L
CHA,1990,82,L
CHA,1989,1,L
CHA,1989,2,L
CHA,1989,3,W
CHA,1989,4,L
CHA,1989,5,L
CHA,1989,6,L
CHA,1989,7,L
CHA,1989,8,W
CHA,1989,9,L
CHA,1989,10,L
CHA,1989,11,L
CHA,1989,12,L
CHA,1989,13,W
CHA,1989,14,W
CHA,1989,15,L
CHA,1989,16,W
CHA,1989,17,L
CHA,1989,18,L
CHA,1989,19,W
CHA,1989,20,L
CHA,1989,21,L
CHA,1989,22,L
CHA,1989,23,L
CHA,1989,24,W
CHA,1989,25,L
CHA,1989,26,L
CHA,1989,27,W
CHA,1989,28,L
CHA,1989,29,L
CHA,1989,30,L
CHA,1989,31,W
CHA,1989,32,L
CHA,1989,33,L
CHA,1989,34,L
CHA,1989,35,L
CHA,1989,36,W
CHA,1989,37,L
CHA,1989,38,L
CHA,1989,39,L
CHA,1989,40,L
CHA,1989,41,W
CHA,1989,42,L
CHA,1989,43,L
CHA,1989,44,L
CHA,1989,45,W
CHA,1989,46,L
CHA,1989,47,L
CHA,1989,48,W
CHA,1989,49,L
CHA,1989,50,L
CHA,1989,51,W
CHA,1989,52,L
CHA,1989,53,L
CHA,1989,54,W
CHA,1989,55,L
CHA,1989,56,L
CHA,1989,57,L
CHA,1989,58,L
CHA,1989,59,L
CHA,1989,60,L
CHA,1989,61,L
CHA,1989,62,L
CHA,1989,63,L
CHA,1989,64,W
CHA,1989,65,L
CHA,1989,66,W
CHA,1989,67,L
CHA,1989,68,L
CHA,1989,69,L
CHA,1989,70,L
CHA,1989,71,L
CHA,1989,72,L
CHA,1989,73,L
CHA,1989,74,L
CHA,1989,75,L
CHA,1989,76,W
CHA,1989,77,W
CHA,1989,78,L
CHA,1989,79,L
CHA,1989,80,W
CHA,1989,81,L
CHA,1989,82,L
CHI,2020,1,L
CHI,2020,2,W
CHI,2020,3,L
CHI,2020,4,L
CHI,2020,5,L
CHI,2020,6,W
CHI,2020,7,L
CHI,2020,8,L
CHI,2020,9,W
CHI,2020,10,L
CHI,2020,11,W
CHI,2020,12,L
CHI,2020,13,L
CHI,2020,14,L
CHI,2020,15,W
CHI,2020,16,L
CHI,2020,17,W
CHI,2020,18,L
CHI,2020,19,L
CHI,2020,20,L
CHI,2020,21,W
CHI,2020,22,W
CHI,2020,23,L
CHI,2020,24,L
CHI,2020,25,L
CHI,2020,26,W
CHI,2020,27,L
CHI,2020,28,W
CHI,2020,29,L
CHI,2020,30,W
CHI,2020,31,W
CHI,2020,32,L
CHI,2020,33,W
CHI,2020,34,L
CHI,2020,35,L
CHI,2020,36,L
CHI,2020,37,L
CHI,2020,38,L
CHI,2020,39,L
CHI,2020,40,W
CHI,2020,41,L
CHI,2020,42,W
CHI,2020,43,L
CHI,2020,44,W
CHI,2020,45,L
CHI,2020,46,W
CHI,2020,47,L
CHI,2020,48,W
CHI,2020,49,W
CHI,2020,50,L
CHI,2020,51,L
CHI,2020,52,L
CHI,2020,53,L
CHI,2020,54,L
CHI,2020,55,L
CHI,2020,56,L
CHI,2020,57,L
CHI,2020,58,W
CHI,2020,59,L
CHI,2020,60,L
CHI,2020,61,W
CHI,2020,62,L
CHI,2020,63,L
CHI,2020,64,L
CHI,2020,65,W
CHI,2019,1,L
CHI,2019,2,L
CHI,2019,3,L
CHI,2019,4,W
CHI,2019,5,L
CHI,2019,6,W
CHI,2019,7,L
CHI,2019,8,L
CHI,2019,9,L
CHI,2019,10,L
CHI,2019,11,W
CHI,2019,12,L
CHI,2019,13,W
CHI,2019,14,L
CHI,2019,15,L
CHI,2019,16,L
CHI,2019,17,L
CHI,2019,18,W
CHI,2019,19,L
CHI,2019,20,L
CHI,2019,21,L
CHI,2019,22,L
CHI,2019,23,L
CHI,2019,24,L
CHI,2019,25,L
CHI,2019,26,W
CHI,2019,27,L
CHI,2019,28,L
CHI,2019,29,L
CHI,2019,30,W
CHI,2019,31,L
CHI,2019,32,L
CHI,2019,33,W
CHI,2019,34,W
CHI,2019,35,L
CHI,2019,36,W
CHI,2019,37,L
CHI,2019,38,L
CHI,2019,39,L
CHI,2019,40,L
CHI,2019,41,L
CHI,2019,42,L
CHI,2019,43,L
CHI,2019,44,L
CHI,2019,45,L
CHI,2019,46,L
CHI,2019,47,W
CHI,2019,48,L
CHI,2019,49,L
CHI,2019,50,L
CHI,2019,51,L
CHI,2019,52,W
CHI,2019,53,L
CHI,2019,54,L
CHI,2019,55,W
CHI,2019,56,L
CHI,2019,57,L
CHI,2019,58,W
CHI,2019,59,W
CHI,2019,60,W
CHI,2019,61,L
CHI,2019,62,W
CHI,2019,63,W
CHI,2019,64,L
CHI,2019,65,L
CHI,2019,66,W
CHI,2019,67,L
CHI,2019,68,L
CHI,2019,69,L
CHI,2019,70,L
CHI,2019,71,L
CHI,2019,72,W
CHI,2019,73,W
CHI,2019,74,L
CHI,2019,75,L
CHI,2019,76,L
CHI,2019,77,L
CHI,2019,78,L
CHI,2019,79,W
CHI,2019,80,L
CHI,2019,81,L
CHI,2019,82,L
CHI,2018,1,L
CHI,2018,2,L
CHI,2018,3,L
CHI,2018,4,W
CHI,2018,5,L
CHI,2018,6,L
CHI,2018,7,W
CHI,2018,8,L
CHI,2018,9,L
CHI,2018,10,L
CHI,2018,11,L
CHI,2018,12,L
CHI,2018,13,W
CHI,2018,14,L
CHI,2018,15,L
CHI,2018,16,L
CHI,2018,17,L
CHI,2018,18,L
CHI,2018,19,L
CHI,2018,20,L
CHI,2018,21,L
CHI,2018,22,L
CHI,2018,23,L
CHI,2018,24,W
CHI,2018,25,W
CHI,2018,26,W
CHI,2018,27,W
CHI,2018,28,W
CHI,2018,29,W
CHI,2018,30,W
CHI,2018,31,L
CHI,2018,32,L
CHI,2018,33,W
CHI,2018,34,W
CHI,2018,35,W
CHI,2018,36,L
CHI,2018,37,L
CHI,2018,38,L
CHI,2018,39,W
CHI,2018,40,L
CHI,2018,41,L
CHI,2018,42,W
CHI,2018,43,W
CHI,2018,44,W
CHI,2018,45,L
CHI,2018,46,W
CHI,2018,47,L
CHI,2018,48,L
CHI,2018,49,L
CHI,2018,50,L
CHI,2018,51,L
CHI,2018,52,L
CHI,2018,53,L
CHI,2018,54,W
CHI,2018,55,L
CHI,2018,56,W
CHI,2018,57,L
CHI,2018,58,L
CHI,2018,59,L
CHI,2018,60,L
CHI,2018,61,L
CHI,2018,62,W
CHI,2018,63,L
CHI,2018,64,W
CHI,2018,65,L
CHI,2018,66,W
CHI,2018,67,L
CHI,2018,68,W
CHI,2018,69,L
CHI,2018,70,L
CHI,2018,71,L
CHI,2018,72,L
CHI,2018,73,L
CHI,2018,74,L
CHI,2018,75,L
CHI,2018,76,W
CHI,2018,77,W
CHI,2018,78,W
CHI,2018,79,L
CHI,2018,80,L
CHI,2018,81,L
CHI,2018,82,L
CHI,2017,1,W
CHI,2017,2,W
CHI,2017,3,W
CHI,2017,4,L
CHI,2017,5,L
CHI,2017,6,L
CHI,2017,7,W
CHI,2017,8,L
CHI,2017,9,W
CHI,2017,10,W
CHI,2017,11,W
CHI,2017,12,W
CHI,2017,13,L
CHI,2017,14,W
CHI,2017,15,L
CHI,2017,16,W
CHI,2017,17,L
CHI,2017,18,W
CHI,2017,19,L
CHI,2017,20,L
CHI,2017,21,L
CHI,2017,22,W
CHI,2017,23,W
CHI,2017,24,L
CHI,2017,25,L
CHI,2017,26,L
CHI,2017,27,W
CHI,2017,28,L
CHI,2017,29,L
CHI,2017,30,L
CHI,2017,31,W
CHI,2017,32,W
CHI,2017,33,L
CHI,2017,34,L
CHI,2017,35,W
CHI,2017,36,W
CHI,2017,37,W
CHI,2017,38,L
CHI,2017,39,L
CHI,2017,40,L
CHI,2017,41,W
CHI,2017,42,W
CHI,2017,43,L
CHI,2017,44,L
CHI,2017,45,W
CHI,2017,46,W
CHI,2017,47,L
CHI,2017,48,L
CHI,2017,49,W
CHI,2017,50,W
CHI,2017,51,L
CHI,2017,52,W
CHI,2017,53,L
CHI,2017,54,L
CHI,2017,55,L
CHI,2017,56,W
CHI,2017,57,W
CHI,2017,58,W
CHI,2017,59,W
CHI,2017,60,L
CHI,2017,61,W
CHI,2017,62,L
CHI,2017,63,L
CHI,2017,64,L
CHI,2017,65,L
CHI,2017,66,L
CHI,2017,67,W
CHI,2017,68,L
CHI,2017,69,L
CHI,2017,70,W
CHI,2017,71,L
CHI,2017,72,W
CHI,2017,73,L
CHI,2017,74,W
CHI,2017,75,W
CHI,2017,76,W
CHI,2017,77,W
CHI,2017,78,L
CHI,2017,79,W
CHI,2017,80,L
CHI,2017,81,W
CHI,2017,82,W
CHI,2016,1,W
CHI,2016,2,W
CHI,2016,3,L
CHI,2016,4,W
CHI,2016,5,L
CHI,2016,6,W
CHI,2016,7,L
CHI,2016,8,W
CHI,2016,9,W
CHI,2016,10,W
CHI,2016,11,W
CHI,2016,12,L
CHI,2016,13,W
CHI,2016,14,L
CHI,2016,15,W
CHI,2016,16,W
CHI,2016,17,L
CHI,2016,18,L
CHI,2016,19,L
CHI,2016,20,W
CHI,2016,21,W
CHI,2016,22,W
CHI,2016,23,W
CHI,2016,24,L
CHI,2016,25,L
CHI,2016,26,L
CHI,2016,27,W
CHI,2016,28,L
CHI,2016,29,W
CHI,2016,30,W
CHI,2016,31,W
CHI,2016,32,W
CHI,2016,33,W
CHI,2016,34,W
CHI,2016,35,L
CHI,2016,36,L
CHI,2016,37,L
CHI,2016,38,W
CHI,2016,39,L
CHI,2016,40,W
CHI,2016,41,L
CHI,2016,42,L
CHI,2016,43,W
CHI,2016,44,L
CHI,2016,45,W
CHI,2016,46,L
CHI,2016,47,L
CHI,2016,48,W
CHI,2016,49,L
CHI,2016,50,L
CHI,2016,51,L
CHI,2016,52,L
CHI,2016,53,L
CHI,2016,54,W
CHI,2016,55,W
CHI,2016,56,W
CHI,2016,57,L
CHI,2016,58,L
CHI,2016,59,L
CHI,2016,60,L
CHI,2016,61,W
CHI,2016,62,W
CHI,2016,63,L
CHI,2016,64,L
CHI,2016,65,W
CHI,2016,66,L
CHI,2016,67,W
CHI,2016,68,W
CHI,2016,69,W
CHI,2016,70,L
CHI,2016,71,L
CHI,2016,72,L
CHI,2016,73,L
CHI,2016,74,W
CHI,2016,75,W
CHI,2016,76,L
CHI,2016,77,W
CHI,2016,78,L
CHI,2016,79,L
CHI,2016,80,W
CHI,2016,81,W
CHI,2016,82,W
CHI,2015,1,W
CHI,2015,2,L
CHI,2015,3,W
CHI,2015,4,W
CHI,2015,5,W
CHI,2015,6,W
CHI,2015,7,L
CHI,2015,8,W
CHI,2015,9,W
CHI,2015,10,L
CHI,2015,11,W
CHI,2015,12,L
CHI,2015,13,L
CHI,2015,14,W
CHI,2015,15,L
CHI,2015,16,W
CHI,2015,17,W
CHI,2015,18,L
CHI,2015,19,W
CHI,2015,20,L
CHI,2015,21,W
CHI,2015,22,W
CHI,2015,23,W
CHI,2015,24,L
CHI,2015,25,W
CHI,2015,26,W
CHI,2015,27,W
CHI,2015,28,W
CHI,2015,29,W
CHI,2015,30,W
CHI,2015,31,W
CHI,2015,32,L
CHI,2015,33,W
CHI,2015,34,W
CHI,2015,35,W
CHI,2015,36,L
CHI,2015,37,L
CHI,2015,38,W
CHI,2015,39,L
CHI,2015,40,L
CHI,2015,41,W
CHI,2015,42,L
CHI,2015,43,L
CHI,2015,44,W
CHI,2015,45,W
CHI,2015,46,L
CHI,2015,47,W
CHI,2015,48,L
CHI,2015,49,L
CHI,2015,50,L
CHI,2015,51,W
CHI,2015,52,W
CHI,2015,53,W
CHI,2015,54,W
CHI,2015,55,L
CHI,2015,56,W
CHI,2015,57,W
CHI,2015,58,L
CHI,2015,59,W
CHI,2015,60,L
CHI,2015,61,W
CHI,2015,62,W
CHI,2015,63,L
CHI,2015,64,L
CHI,2015,65,L
CHI,2015,66,W
CHI,2015,67,L
CHI,2015,68,L
CHI,2015,69,W
CHI,2015,70,W
CHI,2015,71,L
CHI,2015,72,W
CHI,2015,73,W
CHI,2015,74,W
CHI,2015,75,L
CHI,2015,76,W
CHI,2015,77,L
CHI,2015,78,L
CHI,2015,79,W
CHI,2015,80,W
CHI,2015,81,W
CHI,2015,82,W
CHI,2014,1,L
CHI,2014,2,W
CHI,2014,3,L
CHI,2014,4,L
CHI,2014,5,W
CHI,2014,6,W
CHI,2014,7,W
CHI,2014,8,W
CHI,2014,9,W
CHI,2014,10,L
CHI,2014,11,L
CHI,2014,12,L
CHI,2014,13,L
CHI,2014,14,W
CHI,2014,15,L
CHI,2014,16,L
CHI,2014,17,W
CHI,2014,18,L
CHI,2014,19,L
CHI,2014,20,L
CHI,2014,21,W
CHI,2014,22,L
CHI,2014,23,L
CHI,2014,24,L
CHI,2014,25,L
CHI,2014,26,W
CHI,2014,27,W
CHI,2014,28,L
CHI,2014,29,W
CHI,2014,30,L
CHI,2014,31,W
CHI,2014,32,W
CHI,2014,33,W
CHI,2014,34,W
CHI,2014,35,W
CHI,2014,36,L
CHI,2014,37,W
CHI,2014,38,L
CHI,2014,39,W
CHI,2014,40,W
CHI,2014,41,W
CHI,2014,42,L
CHI,2014,43,W
CHI,2014,44,L
CHI,2014,45,W
CHI,2014,46,L
CHI,2014,47,L
CHI,2014,48,W
CHI,2014,49,L
CHI,2014,50,W
CHI,2014,51,W
CHI,2014,52,W
CHI,2014,53,W
CHI,2014,54,W
CHI,2014,55,L
CHI,2014,56,W
CHI,2014,57,W
CHI,2014,58,W
CHI,2014,59,W
CHI,2014,60,L
CHI,2014,61,W
CHI,2014,62,L
CHI,2014,63,W
CHI,2014,64,L
CHI,2014,65,W
CHI,2014,66,W
CHI,2014,67,L
CHI,2014,68,W
CHI,2014,69,L
CHI,2014,70,W
CHI,2014,71,W
CHI,2014,72,L
CHI,2014,73,W
CHI,2014,74,W
CHI,2014,75,W
CHI,2014,76,W
CHI,2014,77,W
CHI,2014,78,W
CHI,2014,79,W
CHI,2014,80,L
CHI,2014,81,W
CHI,2014,82,L
CHI,2013,1,W
CHI,2013,2,W
CHI,2013,3,L
CHI,2013,4,W
CHI,2013,5,L
CHI,2013,6,W
CHI,2013,7,L
CHI,2013,8,W
CHI,2013,9,L
CHI,2013,10,L
CHI,2013,11,L
CHI,2013,12,W
CHI,2013,13,L
CHI,2013,14,W
CHI,2013,15,W
CHI,2013,16,L
CHI,2013,17,W
CHI,2013,18,W
CHI,2013,19,W
CHI,2013,20,L
CHI,2013,21,W
CHI,2013,22,W
CHI,2013,23,L
CHI,2013,24,W
CHI,2013,25,W
CHI,2013,26,L
CHI,2013,27,L
CHI,2013,28,W
CHI,2013,29,L
CHI,2013,30,W
CHI,2013,31,W
CHI,2013,32,W
CHI,2013,33,L
CHI,2013,34,W
CHI,2013,35,L
CHI,2013,36,W
CHI,2013,37,W
CHI,2013,38,W
CHI,2013,39,L
CHI,2013,40,W
CHI,2013,41,W
CHI,2013,42,W
CHI,2013,43,L
CHI,2013,44,W
CHI,2013,45,W
CHI,2013,46,L
CHI,2013,47,W
CHI,2013,48,L
CHI,2013,49,L
CHI,2013,50,W
CHI,2013,51,L
CHI,2013,52,L
CHI,2013,53,W
CHI,2013,54,L
CHI,2013,55,W
CHI,2013,56,L
CHI,2013,57,L
CHI,2013,58,W
CHI,2013,59,W
CHI,2013,60,L
CHI,2013,61,L
CHI,2013,62,W
CHI,2013,63,L
CHI,2013,64,L
CHI,2013,65,W
CHI,2013,66,L
CHI,2013,67,L
CHI,2013,68,W
CHI,2013,69,W
CHI,2013,70,W
CHI,2013,71,L
CHI,2013,72,W
CHI,2013,73,L
CHI,2013,74,W
CHI,2013,75,W
CHI,2013,76,L
CHI,2013,77,L
CHI,2013,78,W
CHI,2013,79,L
CHI,2013,80,L
CHI,2013,81,W
CHI,2013,82,W
CHI,2012,1,W
CHI,2012,2,L
CHI,2012,3,W
CHI,2012,4,W
CHI,2012,5,W
CHI,2012,6,W
CHI,2012,7,W
CHI,2012,8,W
CHI,2012,9,L
CHI,2012,10,W
CHI,2012,11,W
CHI,2012,12,W
CHI,2012,13,W
CHI,2012,14,W
CHI,2012,15,L
CHI,2012,16,W
CHI,2012,17,W
CHI,2012,18,W
CHI,2012,19,W
CHI,2012,20,L
CHI,2012,21,W
CHI,2012,22,L
CHI,2012,23,W
CHI,2012,24,L
CHI,2012,25,W
CHI,2012,26,W
CHI,2012,27,W
CHI,2012,28,W
CHI,2012,29,W
CHI,2012,30,L
CHI,2012,31,W
CHI,2012,32,W
CHI,2012,33,L
CHI,2012,34,W
CHI,2012,35,W
CHI,2012,36,W
CHI,2012,37,W
CHI,2012,38,W
CHI,2012,39,W
CHI,2012,40,W
CHI,2012,41,W
CHI,2012,42,L
CHI,2012,43,W
CHI,2012,44,W
CHI,2012,45,W
CHI,2012,46,L
CHI,2012,47,W
CHI,2012,48,W
CHI,2012,49,W
CHI,2012,50,W
CHI,2012,51,L
CHI,2012,52,W
CHI,2012,53,W
CHI,2012,54,L
CHI,2012,55,L
CHI,2012,56,W
CHI,2012,57,L
CHI,2012,58,W
CHI,2012,59,W
CHI,2012,60,W
CHI,2012,61,L
CHI,2012,62,W
CHI,2012,63,L
CHI,2012,64,W
CHI,2012,65,W
CHI,2012,66,W
CHI,2011,1,L
CHI,2011,2,W
CHI,2011,3,W
CHI,2011,4,L
CHI,2011,5,L
CHI,2011,6,W
CHI,2011,7,W
CHI,2011,8,W
CHI,2011,9,W
CHI,2011,10,L
CHI,2011,11,W
CHI,2011,12,L
CHI,2011,13,W
CHI,2011,14,L
CHI,2011,15,W
CHI,2011,16,L
CHI,2011,17,L
CHI,2011,18,W
CHI,2011,19,W
CHI,2011,20,W
CHI,2011,21,W
CHI,2011,22,W
CHI,2011,23,W
CHI,2011,24,W
CHI,2011,25,L
CHI,2011,26,W
CHI,2011,27,W
CHI,2011,28,L
CHI,2011,29,W
CHI,2011,30,W
CHI,2011,31,W
CHI,2011,32,W
CHI,2011,33,W
CHI,2011,34,L
CHI,2011,35,L
CHI,2011,36,W
CHI,2011,37,W
CHI,2011,38,L
CHI,2011,39,W
CHI,2011,40,W
CHI,2011,41,W
CHI,2011,42,L
CHI,2011,43,W
CHI,2011,44,W
CHI,2011,45,W
CHI,2011,46,W
CHI,2011,47,W
CHI,2011,48,W
CHI,2011,49,L
CHI,2011,50,L
CHI,2011,51,W
CHI,2011,52,W
CHI,2011,53,W
CHI,2011,54,W
CHI,2011,55,L
CHI,2011,56,W
CHI,2011,57,W
CHI,2011,58,W
CHI,2011,59,L
CHI,2011,60,W
CHI,2011,61,W
CHI,2011,62,W
CHI,2011,63,W
CHI,2011,64,W
CHI,2011,65,W
CHI,2011,66,W
CHI,2011,67,W
CHI,2011,68,L
CHI,2011,69,W
CHI,2011,70,W
CHI,2011,71,W
CHI,2011,72,W
CHI,2011,73,L
CHI,2011,74,W
CHI,2011,75,W
CHI,2011,76,W
CHI,2011,77,W
CHI,2011,78,W
CHI,2011,79,W
CHI,2011,80,W
CHI,2011,81,W
CHI,2011,82,W
CHI,2010,1,W
CHI,2010,2,L
CHI,2010,3,L
CHI,2010,4,W
CHI,2010,5,W
CHI,2010,6,W
CHI,2010,7,L
CHI,2010,8,L
CHI,2010,9,W
CHI,2010,10,W
CHI,2010,11,L
CHI,2010,12,L
CHI,2010,13,L
CHI,2010,14,L
CHI,2010,15,L
CHI,2010,16,W
CHI,2010,17,L
CHI,2010,18,L
CHI,2010,19,L
CHI,2010,20,L
CHI,2010,21,W
CHI,2010,22,L
CHI,2010,23,L
CHI,2010,24,W
CHI,2010,25,W
CHI,2010,26,L
CHI,2010,27,L
CHI,2010,28,W
CHI,2010,29,W
CHI,2010,30,W
CHI,2010,31,W
CHI,2010,32,L
CHI,2010,33,L
CHI,2010,34,L
CHI,2010,35,W
CHI,2010,36,W
CHI,2010,37,W
CHI,2010,38,W
CHI,2010,39,L
CHI,2010,40,L
CHI,2010,41,W
CHI,2010,42,W
CHI,2010,43,W
CHI,2010,44,W
CHI,2010,45,W
CHI,2010,46,L
CHI,2010,47,L
CHI,2010,48,L
CHI,2010,49,W
CHI,2010,50,W
CHI,2010,51,L
CHI,2010,52,W
CHI,2010,53,W
CHI,2010,54,W
CHI,2010,55,W
CHI,2010,56,L
CHI,2010,57,W
CHI,2010,58,W
CHI,2010,59,L
CHI,2010,60,L
CHI,2010,61,L
CHI,2010,62,L
CHI,2010,63,L
CHI,2010,64,L
CHI,2010,65,L
CHI,2010,66,L
CHI,2010,67,L
CHI,2010,68,L
CHI,2010,69,W
CHI,2010,70,W
CHI,2010,71,L
CHI,2010,72,W
CHI,2010,73,W
CHI,2010,74,L
CHI,2010,75,W
